,activity,pval
PITX3,-1.115941480248228,0.6695696115493774
NKX2-5,-1.1249131046782634,0.6664144992828369
TBX21,-1.13184446797383,0.6637965440750122
PAX4,-1.1335645788849396,0.6637965440750122
KLF10,-1.1370581103546167,0.6635387539863586
SOX6,-1.138862081630203,0.6635387539863586
HSF1,-1.1393098412788496,0.6635387539863586
SRSF2,-1.139532147626324,0.6635387539863586
BACH2,-1.1461175080924615,0.6635387539863586
SREBF2,-1.1552327776093214,0.663276731967926
FOSL2,-1.1554261178814849,0.663276731967926
GRHL3,-1.1586525062891373,0.663276731967926
TFDP3,-1.1608689659633609,0.663276731967926
NR3C2,-1.1836336346240603,0.6501278877258301
EBF1,-1.1922883956744632,0.645842969417572
EGR1,-1.1933465955597864,0.645842969417572
HSF4,-1.196753936308966,0.645842969417572
EMX2,-1.20262368394557,0.6449283957481384
NFYC,-1.2124170380704005,0.6368883848190308
DDIT3,-1.2411416598327842,0.6138267517089844
IRF8,-1.241236152312716,0.6138267517089844
CHD4,-1.2798585973116616,0.5908479690551758
ZNF436,-1.2807097675084758,0.5908479690551758
LHX2,-1.2820338177864132,0.5908479690551758
CIITA,-1.2901282758367443,0.5902407169342041
HMGA2,-1.3043744299402444,0.5829251408576965
KLF1,-1.306410368425935,0.5829251408576965
CRX,-1.3079378480181236,0.5829251408576965
FLI1,-1.3088084381922196,0.5829251408576965
HDAC7,-1.3128261501351697,0.5829251408576965
JUND,-1.320001248952575,0.5829251408576965
GATA5,-1.322973634086388,0.5829251408576965
ZNF354C,-1.3348477619586652,0.5825715065002441
TCF12,-1.3350578882158612,0.5825715065002441
EGR3,-1.340582944865684,0.5819220542907715
TEAD4,-1.3549760512438718,0.5695953965187073
PPARD,-1.3606612113143073,0.5666226148605347
KLF3,-1.3685451670671451,0.56355220079422
TEF,-1.3729646619775775,0.5616641044616699
