,activity,pval
HIC1,-0.602018251348491,0.8120758533477783
FOXN4,-0.6079601907808132,0.8116695880889893
ZNF202,-0.6080556092635239,0.8116695880889893
TRPS1,-0.6108449989421918,0.8116695880889893
NR4A2,-0.6126005159008512,0.8116695880889893
ENO1,-0.6166345855516139,0.8116695880889893
SIN3A,-0.6263447119774004,0.8111763596534729
FOXA1,-0.6319044493081639,0.8098406195640564
PRDM2,-0.6421728963897839,0.8024259209632874
GCM1,-0.6436951708222131,0.8024259209632874
THAP11,-0.6517791305946105,0.798132061958313
FOXD3,-0.6736132938600166,0.7865373492240906
LHX3,-0.6739297782372797,0.7865373492240906
VSX2,-0.6743005270899787,0.7865373492240906
PROP1,-0.6946075101611584,0.7737152576446533
SHOX2,-0.6988750389004559,0.7723298072814941
TAF1,-0.7133843178909623,0.7631797790527344
LHX2,-0.714615724223648,0.7631797790527344
PREB,-0.7172313745346038,0.7631797790527344
NR2C1,-0.7247934788974828,0.7624171376228333
ZEB1,-0.7419134285517275,0.7506826519966125
HDAC5,-0.7513590858232314,0.7483651638031006
NPAS4,-0.7567948972922496,0.7466331720352173
SALL3,-0.7675449710369091,0.7429192066192627
SF1,-0.7713100073206096,0.7409514784812927
ISL1,-0.7843559132520294,0.7365642786026001
ATOH7,-0.7846308020689965,0.7365642786026001
CIITA,-0.7910263235563911,0.7365642786026001
ZNF395,-0.8039252492251215,0.7320618629455566
POU3F1,-0.8131638268057864,0.7298113107681274
SP2,-0.8195389189070862,0.7252410650253296
NR1D2,-0.8363378524588201,0.7139087915420532
SKIL,-0.8467288074353558,0.707037627696991
PAX4,-0.8617581331638776,0.7013120055198669
HDAC3,-0.8804115020519128,0.6900768876075745
NR5A2,-0.8965946900057322,0.6837133169174194
SRSF2,-0.9335674060703154,0.6652656197547913
NR5A1,-0.9422215889723374,0.6637461185455322
ZGPAT,-0.9511405573549755,0.660394012928009
MLXIPL,-0.9875441945127655,0.644940197467804
ARID3B,-0.9894713411133522,0.644940197467804
HOXA2,-0.9926401216419759,0.644940197467804
SALL4,-0.994492203362565,0.644940197467804
LRRFIP1,-1.058305959000711,0.6077324748039246
GBX2,-1.0939562042038988,0.5908405780792236
TCF15,-1.142942365081021,0.5698456168174744
TOX3,-1.1725801605588058,0.5515010952949524
PRDM16,-1.1768325821713008,0.5495041608810425
NONO,-1.182716244716152,0.5495041608810425
NR6A1,-1.188933515088191,0.5492352843284607
SRY,-1.1934468318135654,0.5469216108322144
FOXA3,-1.1988629464852685,0.5469216108322144
PAX9,-1.2125441747109758,0.5389864444732666
ZNF236,-1.222132620205689,0.5354055166244507
HDAC9,-1.240661499714236,0.5241172909736633
LEF1,-1.24525815181046,0.5220219492912292
PATZ1,-1.2457686476004575,0.5220219492912292
E2F5,-1.2518544217353347,0.5220219492912292
SMARCA4,-1.3104301450018219,0.4932011663913727
ZKSCAN7,-1.3415438828889519,0.4717196226119995
OTX2,-1.364516134089097,0.4541701674461365
DNMT3A,-1.380748661139047,0.45185402035713196
ZIC2,-1.4122602902671582,0.4390919804573059
BCOR,-1.4183079222140362,0.4358997642993927
HOXC8,-1.46012182315979,0.4146287739276886
UTF1,-1.4655265579697445,0.4146287739276886
DAXX,-1.481300705166139,0.4126506745815277
FOXG1,-1.4986210463732748,0.4036417007446289
HINFP,-1.5435539841105193,0.3875967562198639
STOX1,-1.5458396321047096,0.3875967562198639
ZFHX3,-1.6690918139024018,0.34052562713623047
DMRT1,-1.7255002589473258,0.3147328197956085
FOXM1,-1.737418374667939,0.31234264373779297
INSM1,-1.8013538100873747,0.28104305267333984
OLIG2,-1.80889623772899,0.27797725796699524
KCNIP3,-1.8308984737178218,0.2677858769893646
MYBL2,-1.8381608808606125,0.2650042176246643
MTF2,-1.8617287451596494,0.2528277337551117
ZMYND8,-1.9098331521327903,0.24204404652118683
HIPK2,-1.9519666204018686,0.226899191737175
NEUROG3,-2.0546011082954476,0.19093285501003265
FOXD1,-2.0926081312495914,0.18149620294570923
SMARCA5,-2.097120362680743,0.18149620294570923
ZBTB14,-2.257749146316394,0.13282836973667145
MYCN,-2.2873438521690277,0.1290808618068695
ARID3A,-2.3488722218794043,0.12132992595434189
DLX1,-2.3650702740537746,0.1210833266377449
PAWR,-2.41810573263549,0.10899289697408676
SMARCA1,-2.425169065267789,0.10797581076622009
HDAC7,-2.475503512545204,0.09888829290866852
ZNF382,-2.555484511758049,0.08232636004686356
HOXB13,-2.6629111459141916,0.0660223737359047
ZNF143,-2.676491365008705,0.0641898363828659
GLI2,-2.776938553018571,0.053272079676389694
ARID4B,-2.8460603315203548,0.044588323682546616
TFDP1,-3.097875066700843,0.02391860820353031
HCFC1,-3.105093727503124,0.023759743198752403
E2F2,-3.7959069007929545,0.0032231134828180075
E2F3,-4.057859197658761,0.0014486578293144703
FOXJ1,-4.234781133759585,0.0008461543475277722
E2F4,-6.0137921591961865,3.2463117349834647e-07
E2F1,-7.603676276632099,2.145034670719692e-11
